"","stop_id","Main_Street_or_Station","Cross_Street","Stop_Lat","Stop_Lon","Routes_Final","Direction_Final"
"7378","903476","FAIRBURN RD","BOLTON PL",33.779554,-84.500864,"850","SB/WB"
"7379","903477","FAIRBURN RD","1001",33.779386,-84.5053,"850","SB/WB"
"7380","903478","MERCURY DR","VENUS PL",33.776152,-84.509179,"850","SB/WB"
"7381","903479","MERCURY DR","CLOVIS CT",33.775439,-84.509194,"850","SB/WB"
"7382","903481","E PONCE DE LEON AVE","CREEKDALE DR",33.802738,-84.251877,"120","NB/EB"
"7383","903482","E PONCE DE LEON AVE","MELL AVE",33.803452,-84.248131,"120","NB/EB"
"7384","903483","E PONCE DE LEON AVE","PECAN ST",33.803772,-84.246407,"120","NB/EB"
"7385","903484","E PONCE DE LEON AVE","JOLLY AVE",33.805115,-84.243178,"120","NB/EB"
"7386","903485","E PONCE DE LEON AVE","CREEKDALE DR",33.802972,-84.251546,"120","SB/WB"
"7387","903486","E PONCE DE LEON AVE","MILAM CIR",33.802418,-84.253472,"120","SB/WB"
"7388","903494","JOSEPH E BOONE BLVD","SPELLMAN ST NW",33.763675,-84.45364,"51","SB/WB"
"7389","903497","TIGER FLOWERS DR NW","CARVER CIR NW",33.760288,-84.457039,"867","NB/EB"
"7390","903498","N DRUID HILLS RD","SPRING CREEK RD",33.812658,-84.297187,"8","NB/EB"
"7391","903499","N DECATUR RD","CLAIRMONT RD",33.790268,-84.30679,"36","NB/EB"
"7392","903500","N DECATUR RD","WEBSTER DR",33.790284,-84.304417,"36","NB/EB"
"7393","903501","N DECATUR RD","SHERMAN WAY",33.790641,-84.301981,"36","NB/EB"
"7394","903502","N DECATUR RD","CLAIRMONT CIR",33.790704,-84.302122,"36","SB/WB"
"7395","903503","MEMORIAL DR","5158 (MEMORIAL BEND SC)",33.797554,-84.22393,"121, 221","SB/WB, SB/WB"
"7396","903504","MEMORIAL DR","MEMORIAL COLLEGE AVE",33.79528,-84.226341,"121","SB/WB"
"7397","903505","MEMORIAL DR","WOODCROFT DR",33.790436,-84.230827,"121","SB/WB"
"7398","903506","MEMORIAL DR","GEORGIA PIEDMONT TECH COLLEGE DR",33.788646,-84.2322,"121, 221","SB/WB, SB/WB"
"7399","903507","MEMORIAL DR","5211 (STONEMONT VILLAGE SC)",33.797287,-84.223366,"121, 221","NB/EB, NB/EB"
"7400","903508","CROFT PL NW","CLOVIS CT NW",33.775139,-84.508074,"850","SB/WB"
"7401","903509","CROFT PL NW","BOLTON RD NW",33.774785,-84.505616,"850","SB/WB"
"7402","903510","BOLTON RD NW","CLOVIS CT NW",33.774265,-84.506234,"850","SB/WB"
"7403","903512","FULTON INDUSTRIAL BLVD","MARVIN MILLER DR",33.759769,-84.540057,"73","SB/WB"
"7404","903513","FULTON INDUSTRIAL BLVD","ROBINSON DR",33.757597,-84.543062,"73","SB/WB"
"7405","903514","FULTON INDUSTRIAL BLVD","WHARTON DR",33.755032,-84.546012,"73","SB/WB"
"7406","903516","FULTON INDUSTRIAL BLVD","PATTON DR",33.761394,-84.537474,"73","SB/WB"
"7407","903520","FULTON INDUSTRIAL BLVD","MENDEL DR",33.754799,-84.545896,"73","NB/EB"
"7408","903532","COLLIER DR NW","COLLIER RIDGE DR NW",33.763808,-84.476658,"850","NB/EB"
"7409","903536","N INDIAN CREEK DR","HILL ST",33.808649,-84.242479,"125","SB/WB"
"7410","903542","HIGHTOWER RD NW","JAMES DR NW",33.782673,-84.473399,"60","NB/EB"
"7411","903545","COLLIER DR","LARCHMONT DR",33.763412,-84.485483,"850, 856","NB/EB, SB/WB"
"7412","903546","DONALD L HOLLOWELL PKY","HALL ST",33.776135,-84.466081,"50","NB/EB"
"7413","903548","LENA ST","MAYSON TURNER RD",33.75658,-84.41673,"68","SB/WB"
"7414","903549","CARTER ST","LEACH ST",33.7564,-84.414,"68","SB/WB"
"7415","903551","COLLIER DR","3075",33.765163,-84.488237,"850, 856","NB/EB, SB/WB"
"7416","903552","COLLIER DR","LINKWOOD RD",33.762871,-84.484435,"856","NB/EB"
"7417","903553","LINKWOOD RD","LINKWOOD PL",33.761858,-84.483066,"856","NB/EB"
"7418","903565","N DRUID HILLS RD","AZALEA CIR",33.812686,-84.300516,"8","NB/EB"
"7419","903566","N DRUID HILLS RD","CLAIRMONT RD",33.812786,-84.307327,"8","NB/EB"
"7420","903568","N DECATUR RD NE","PRINCETON WAY",33.791332,-84.31029,"36","NB/EB"
"7421","903569","FULTON INDUSTRIAL BLVD","COMMERCE DR",33.762077,-84.535779,"73","NB/EB"
"7422","903570","FULTON INDUSTRIAL BLVD","COMMERCE DR",33.76425,-84.532067,"73","NB/EB"
"7423","903571","HIGHTOWER RD NW","ELLIOTT ST NW",33.782077,-84.474171,"60","SB/WB"
"7424","903573","HOLLYWOOD RD NW","GRAND AVE NW",33.783039,-84.458979,"58","SB/WB"
"7425","903574","HOLLYWOOD RD NW","HOLLYWOOD DR NW",33.782565,-84.45825,"58","SB/WB"
"7426","903575","HOLLYWOOD RD NW","MILDRED PL NW",33.781913,-84.456629,"58","SB/WB"
"7427","903576","HOLLYWOOD RD NW","CATO ST NW",33.780957,-84.455811,"58","SB/WB"
"7428","903577","HOLLYWOOD RD NW","843",33.777676,-84.451782,"58","SB/WB"
"7429","903578","N DECATUR RD","SUPERIOR AVE",33.79099,-84.299783,"36","NB/EB"
"7430","903579","CLAIRMONT RD","CLAIRMONT LK",33.801409,-84.309463,"19","NB/EB"
"7431","903580","DEKALB INDUSTRIAL WAY","MILSCOTT DR",33.79623,-84.27808,"75, 123","NB/EB, NB/EB"
"7432","903581","VA HOSPITAL",NA,33.802395,-84.311049,"19, 19","NB/EB, SB/WB"
"7433","903582","CLAIRMONT RD","CLAIRMONT LAKE",33.801213,-84.309559,"19","SB/WB"
"7434","903584","N DECATUR RD","3711",33.785746,-84.243188,"117","SB/WB"
"7435","903585","N DECATUR RD","NORTHERN AVE",33.786723,-84.245775,"117","SB/WB"
"7436","903586","N DECATUR RD","NORTHERN AVE",33.78764,-84.247358,"117","SB/WB"
"7437","903587","N DECATUR RD","CHURCH ST",33.793611,-84.262917,"8, 117","NB/EB, SB/WB"
"7438","903588","N DECATUR RD","KENTUCKY ST",33.793808,-84.269379,"117","SB/WB"
"7439","903589","N DECATUR RD","JORDAN LN",33.793737,-84.271612,"117","SB/WB"
"7440","903590","N DECATUR RD","DEKALB INDUSTRIAL WAY",33.793922,-84.276115,"117","SB/WB"
"7441","903591","ROCKBRIDGE RD","OROARKE DR",33.788819,-84.168803,"117","NB/EB"
"7442","903592","ROCKBRIDGE RD","BARBASHELA DR",33.788675,-84.186639,"117","NB/EB"
"7443","903593","ROCKBRIDGE RD","SHELTON WOODS CT",33.78942,-84.183557,"117","NB/EB"
"7444","903595","DELMAR LN NW","STRATFORD DR",33.755475,-84.487582,"865","NB/EB"
"7445","903596","KINGSTON RD","HARWELL RD",33.779573,-84.494621,"853","SB/WB"
"7446","903597","DELMAR LN NW","DELMOOR DR NW",33.755699,-84.489656,"865","NB/EB"
"7447","903598","DELMAR LN NW","ALLEN TEMPLE CT NW",33.755711,-84.491028,"865","NB/EB"
"7448","903599","BAKERS FERRY RD","OAKSIDE DR",33.760499,-84.511791,"856","SB/WB"
"7449","903600","DONALD L HOLLOWELL PKY","CENTER HILL AVE",33.776784,-84.464667,"50","SB/WB"
"7450","903601","DONALD L HOLLOWELL PKWY","STIFF ST",33.771792,-84.427103,"26, 26, 50","NB/EB, SB/WB, NB/EB"
"7451","903602","MARIETTA BLVD NW","JEFFERSON ST NW",33.775518,-84.426017,"26, 26","NB/EB, SB/WB"
"7452","903603","JAMES P BRAWLEY DR","CARTER ST",33.756257,-84.412784,"68","SB/WB"
"7453","903604","MARIETTA BLVD NW","RICE ST NW",33.778014,-84.426554,"26, 26","NB/EB, SB/WB"
"7454","903605","E PONCE DE LEON AVE","MILTON ST",33.796215,-84.261993,"120","SB/WB"
"7455","903606","E PONCE DE LEON AVE","VALLEY BROOK RD",33.795366,-84.262882,"120","SB/WB"
"7456","903609","N DECATUR RD","DEKALB INDUSTRIAL WAY",33.793757,-84.275451,"117","NB/EB"
"7457","903610","N DECATUR RD","E PONCE DE LEON AVE",33.793689,-84.26477,"117","SB/WB"
"7458","903611","N DECATUR RD","FRANCES ST",33.793751,-84.267647,"117","SB/WB"
"7459","903612","DEKALB INDUSTRIAL WAY","N DECATUR RD",33.794455,-84.276614,"75, 123","NB/EB, NB/EB"
"7460","903614","N DECATUR RD","CLAIRMONT CIR",33.79097,-84.30139,"36","SB/WB"
"7461","903615","N DECATUR RD","N SUPERIOR AVE",33.791161,-84.299706,"36","SB/WB"
"7462","903617","N DECATUR RD","WENDAN DR",33.792457,-84.296781,"36","NB/EB"
"7463","903618","MEMORIAL DR","5405",33.799478,-84.217729,"121","NB/EB"
"7464","903619","MEMORIAL DR","VILLAGE SQUARE DR",33.800622,-84.211725,"121","NB/EB"
"7465","903622","N DECATUR RD","WENDAN DR",33.79268,-84.29674,"36","SB/WB"
"7466","903624","N DECATUR RD","SUZANNE DR",33.79364,-84.294075,"36","SB/WB"
"7467","903631","N DRUID HILLS RD","MISTLETOE RD",33.811219,-84.276136,"8, 75, 75, 123","NB/EB, SB/WB, NB/EB, NB/EB"
"7468","903632","ROCKBRIDGE RD","ROCKBOROUGH DR",33.790486,-84.17688,"117","SB/WB"
"7469","903633","ROCKBRIDGE RD","SAN MARCOS WAY",33.790257,-84.179359,"117","SB/WB"
"7470","903634","ROCKBRIDGE RD","SHELTON WOODS CT",33.789903,-84.183233,"117","SB/WB"
"7471","903635","ROCKBRIDGE RD","THOMAS JEFFERSON DR",33.786424,-84.20088,"117","SB/WB"
"7472","903636","ROCKBRIDGE RD","POPLAR RD",33.78637,-84.20341,"117","SB/WB"
"7473","903637","ROCKBRIDGE RD","CLUB HOUSE DR",33.7864,-84.20621,"117","SB/WB"
"7474","903638","E PONCE DE LEON AVE","TUGGLE DR",33.812671,-84.174249,"119","SB/WB"
"7475","903639","FULTON INDUSTRIAL BLVD","ROBINSON DR",33.757715,-84.542486,"73","NB/EB"
"7476","903640","FULTON INDUSTRIAL BLVD","MARVIN MILLER DR",33.759833,-84.539448,"73","NB/EB"
"7477","903641","FULTON INDUSTRIAL BLVD","PATTON DR",33.76135,-84.536973,"73","NB/EB"
"7478","903643","JAMES JACKSON PKWY","HIGHTOWER RD",33.777265,-84.474085,"60, 153","SB/WB, SB/WB"
"7479","903644","HAMILTON E HOLMES DR NW","DONALD L HOLLOWELL PKWY",33.775609,-84.473767,"60, 153, 853","SB/WB, SB/WB, NB/EB"
"7480","903645","BAKERS FERRY RD","3783",33.760326,-84.513486,"856","SB/WB"
"7481","903651","COLLIER DR NW","CHALMERS DR",33.76378,-84.477452,"850","SB/WB"
"7482","903655","MONTREAL RD","SAMS RD",33.812418,-84.242572,"125","SB/WB"
"7483","903657","N DECATUR RD","GLENDALE RD",33.789864,-84.252419,"117","SB/WB"
"7484","903658","N DECATUR RD","PARKDALE DR",33.791259,-84.256288,"8, 117","NB/EB, SB/WB"
"7485","903659","N DECATUR RD","GIFFORD DR",33.792119,-84.258311,"8, 117","NB/EB, SB/WB"
"7486","903661","FAIRBURN RD NW","FAIRLANE DR NW",33.766962,-84.500107,"856","SB/WB"
"7487","903662","MARTIN L KING JR DR SW","BOLTON RD NW",33.766148,-84.51125,"73","SB/WB"
"7488","903664","HAMILTON E HOLMES DR NW","JOSEPH E BOONE BLVD NW",33.763184,-84.469719,"51, 60, 153","NB/EB, NB/EB, NB/EB"
"7489","903665","HAMILTON E HOLMES DR NW","WASHINGTON ST",33.773282,-84.473467,"60, 153, 853","NB/EB, NB/EB, SB/WB"
"7490","903667","DONALD L HOLLOWELL PKY","CHARLOTTE PL NW",33.776809,-84.450878,"50","SB/WB"
"7491","903668","DONALD L HOLLOWELL PKY","EMILY PL NW",33.776754,-84.452194,"50","SB/WB"
"7492","903669","DONALD L HOLLOWELL PKY","GARY RD NW",33.777195,-84.461372,"50","SB/WB"
"7493","903670","DONALD L HOLLOWELL PKY","GRAND AVE NW",33.777244,-84.462254,"50","SB/WB"
"7494","903671","NORTH DEKALB MALL",NA,33.810021,-84.277388,"75, 75, 123, 123","SB/WB, NB/EB, SB/WB, NB/EB"
"7495","903672","N DRUID HILLS RD","DRUID WOODS CT",33.811775,-84.278366,"8, 75, 75","NB/EB, SB/WB, NB/EB"
"7496","903674","E PONCE DE LEON AVE","VERDI WAY",33.801395,-84.255363,"120","SB/WB"
"7497","903677","ROCKBRIDGE RD","SUSAN CREEK DR",33.785816,-84.226013,"117","NB/EB"
"7498","903679","FAIRLANE DR NW","CAMROSE WAY NW",33.766554,-84.506443,"856","NB/EB"
"7499","903680","FAIRLANE DR NW","3572",33.766642,-84.504542,"856","NB/EB"
"7500","903681","FAIRLANE DR NW","3524",33.76685,-84.502847,"856","NB/EB"
"7501","903682","FAIRLANE DR NW","FAIRLANE CIR NW",33.766897,-84.501205,"856","NB/EB"
"7502","903683","COLLIER DR NW","HARWELL RD NW",33.767893,-84.493781,"850, 856","SB/WB, NB/EB"
"7503","903684","COLLIER DR NW","3075",33.764929,-84.488316,"850, 856","SB/WB, NB/EB"
"7504","903685","TIGER FLOWERS DR NW","WADLEY ST NW",33.760841,-84.458822,"867","NB/EB"
"7505","903687","VERBENA ST NW","2208",33.755817,-84.46077,"867","SB/WB"
"7506","903688","VERBENA ST NW","2240",33.756559,-84.461272,"867","SB/WB"
"7507","903689","HYACINTH AVE NW","PANSY ST NW",33.758197,-84.46122,"867","SB/WB"
"7508","903690","CARVER DR NW","HYACINTH AVE NW",33.759898,-84.461223,"867","SB/WB"
"7509","903691","HOLLYWOOD RD NW","BROOKS AVE NW",33.785229,-84.461322,"58","SB/WB"
"7510","903692","HOLLYWOOD RD NW","1073",33.784281,-84.460526,"58","SB/WB"
"7511","903693","HOLLYWOOD RD NW","SUMLIN AVE NW",33.77999,-84.455418,"58","SB/WB"
"7512","903695","HOLLYWOOD RD NW","LOUISE PL NW",33.77856,-84.453872,"58","SB/WB"
"7513","903696","HOLLYWOOD RD NW","EUGENIA PL NW",33.778149,-84.453121,"58","SB/WB"
"7514","903697","N DECATUR RD","WINN WAY",33.7929,-84.2807,"123","SB/WB"
"7515","903698","CHURCH ST","N DECATUR RD",33.792033,-84.285253,"123","NB/EB"
"7516","903699","CHURCH ST","WILLOW LN",33.78501,-84.29305,"36, 123","NB/EB, SB/WB"
"7517","903700","CLAIRMONT RD","WILLIAMSBURG DR",33.811103,-84.308622,"19","SB/WB"
"7518","903702","CLAIRMONT RD","SOUTHERN LN",33.803487,-84.310817,"19","SB/WB"
"7519","903703","CLAIRMONT RD","BUTLER LN",33.806257,-84.310386,"19","NB/EB"
"7520","903705","ROCKBRIDGE RD","FOND DU LAC DR",33.788452,-84.188286,"117","SB/WB"
"7521","903706","ROCKBRIDGE RD","HICKORY HILLS DR",33.78777,-84.19209,"117","SB/WB"
"7522","903710","ROCKBRIDGE RD","ORCHARD DR",33.787622,-84.166279,"117","SB/WB"
"7523","903715","DELMAR LN NW","HARWELL RD NW",33.756061,-84.493038,"865","NB/EB"
"7524","903716","DELMAR LN NW","HARWELL RD NW",33.756271,-84.496017,"865","NB/EB"
"7525","903718","BAKERS FERRY RD","WISTERIA LN",33.760287,-84.509735,"856","SB/WB"
"7526","903720","CORNELL BLVD","CANDLELIGHT LN",33.758928,-84.519528,"856","SB/WB"
"7527","903721","CANDLELIGHT LN","KENORA DR",33.757916,-84.519841,"856","SB/WB"
"7528","903722","E PONCE DE LEON AVE","GLENDALE RD",33.800219,-84.256835,"120","SB/WB"
"7529","903723","E PONCE DE LEON AVE","MURPHEY ST",33.797517,-84.260231,"120","SB/WB"
"7530","903724","N DECATUR RD","MCHENRY AVE",33.791304,-84.256604,"8, 117","SB/WB, NB/EB"
"7531","903725","N DECATUR RD","KENTUCKY ST",33.793629,-84.269578,"117","NB/EB"
"7532","903726","N DECATUR RD","CHURCH ST",33.793518,-84.262736,"8, 117","SB/WB, NB/EB"
"7533","903727","N DECATUR RD","FRANCES ST",33.793601,-84.267783,"117","NB/EB"
"7534","903728","BAKERS FERRY RD SW","OAKSIDE DR SW",33.760436,-84.511878,"856","NB/EB"
"7535","903729","BAKERS FERRY RD SW","CHARTER OAK DR S",33.760258,-84.511147,"856","NB/EB"
"7536","903730","BAKERS FERRY RD SW","WISTERIA LN SW",33.760216,-84.509735,"856","NB/EB"
"7537","903731","BAKERS FERRY RD SW","KENNER DR",33.760281,-84.508279,"856","NB/EB"
"7538","903733","COLLIER DR NW","HARWELL RD NW",33.768001,-84.493694,"850, 856","NB/EB, SB/WB"
"7539","903734","COLLIER DR NW","COLLIER CT",33.767978,-84.496999,"850, 856","NB/EB, SB/WB"
"7540","903735","COLLIER DR NW","3368",33.768361,-84.498033,"850, 856","NB/EB, SB/WB"
"7541","903736","HAMILTON E HOLMES DR","SANTA BARBARA",33.764736,-84.469795,"60, 153","NB/EB, NB/EB"
"7542","903737","ROCKBRIDGE RD","N HAIRSTON RD",33.7873,-84.19536,"117","SB/WB"
"7543","903738","ROCKBRIDGE RD","HALWICK WAY",33.78688,-84.19889,"117","SB/WB"
"7544","903740","MEMORIAL DR","MOUNTAIN VIEW DR",33.805402,-84.187926,"119","NB/EB"
"7545","903741","W MOUNTAIN ST","MEADOW ROCK DR",33.806883,-84.183931,"119","NB/EB"
"7546","903742","W MOUNTAIN ST","PINE ROC WAY",33.806778,-84.181648,"119","NB/EB"
"7547","903743","MARTIN L KING JR DR","FULTON INDUSTRIAL BLVD",33.769732,-84.519072,"73","NB/EB"
"7548","903744","MARTIN L KING JR DR SW","WENDELL DR SW",33.769506,-84.515749,"73","NB/EB"
"7549","903745","MARTIN L KING JR DR SW","OLD GORDON RD SW",33.767908,-84.51307,"73","NB/EB"
"7550","903746","MARTIN L KING JR DR SW","BOLTON RD NW",33.765933,-84.511217,"73","NB/EB"
"7551","903749","FULTON INDUSTRIAL BLVD","SHIRLEY DR",33.765077,-84.530123,"73","NB/EB"
"7552","903750","FULTON INDUSTRIAL BLVD","WENDELL DR",33.767638,-84.52429,"73","NB/EB"
"7553","903751","MARTIN L KING JR DR SW","3724",33.764011,-84.509755,"73, 856","NB/EB, SB/WB"
"7554","903752","CANDLELIGHT LN","SARNIA LN",33.756761,-84.520044,"856","SB/WB"
"7555","903753","WENDELL DR","4050",33.766602,-84.518242,"73","NB/EB"
"7556","903754","WENDELL DR","FULTON INDUSTRIAL BLVD",33.767737,-84.524051,"73","SB/WB"
"7557","903756","BAKER RD NW","CHURCH ST NW",33.769585,-84.466883,"853","SB/WB"
"7558","903757","CANDLELIGHT LN","BAKERS FERRY RD",33.754593,-84.521431,"856","SB/WB"
"7559","903758","WILSON MILL RD","606",33.746138,-84.517683,"865","NB/EB"
"7560","903760","WENDELL DR","4050",33.766465,-84.519764,"73","SB/WB"
"7561","903761","BAKER RD NW","LINCOLN DR NW",33.769496,-84.466687,"853","NB/EB"
"7562","903764","BAKER RD NW","CENTER HILL AVE",33.769768,-84.463502,"853","SB/WB"
"7563","903765","HAMILTON E HOLMES DR NW","RYNE ST NW",33.767769,-84.470775,"60, 153","SB/WB, SB/WB"
"7564","903766","LINKWOOD RD","TRIBBLE LN",33.759069,-84.483036,"856","NB/EB"
"7565","903767","HAMILTON E HOLMES DR NW","RYNE ST",33.766405,-84.469867,"60, 153","NB/EB, NB/EB"
"7566","903768","HAMILTON E HOLMES DR NW","BAKER RD NW",33.768982,-84.471695,"60, 153","NB/EB, NB/EB"
"7567","903769","HAMILTON E HOLMES DR NW","OLDKNOW DR",33.771653,-84.473444,"60, 153, 853","NB/EB, NB/EB, SB/WB"
"7568","903770","DONALD L HOLLOWELL PKY","EUGENIA PL NW",33.776717,-84.452814,"50","SB/WB"
"7569","903772","DONALD L HOLLOWELL PKY","WOOD ST NW",33.776578,-84.457163,"50","SB/WB"
"7570","903773","DONALD L HOLLOWELL PKY","COMMODORE DR NW",33.776737,-84.45898,"50","SB/WB"
"7571","903783","MARTIN L KING JR DR SW","ADAMSVILLE DR SW",33.76166,-84.507803,"73, 856","NB/EB, SB/WB"
"7572","903784","MARTIN L KING JR DR SW","FAIRBURN RD SW",33.75998,-84.505951,"73","NB/EB"
"7573","903786","LINKWOOD RD NW","TRIBBLE LN NW",33.759235,-84.482716,"856","SB/WB"
"7574","903787","LINKWOOD RD NW","183",33.760686,-84.48248,"856","SB/WB"
"7575","903788","LINKWOOD RD NW","LINKWOOD PL NW",33.761831,-84.482754,"856","SB/WB"
"7576","903793","N DRUID HILLS RD","ORION DR",33.807681,-84.268436,"8","SB/WB"
"7577","903794","VALLEY BROOK RD","HOLLYWOOD DR",33.80512,-84.267764,"8","SB/WB"
"7578","903795","VALLEY BROOK RD","HOLLYWOOD DR",33.804404,-84.267492,"8","SB/WB"
"7579","903796","VALLEY BROOK RD","VISTA BROOK DR",33.802363,-84.266852,"8","SB/WB"
"7580","903797","HIGHTOWER RD NW","WHITING ST NW",33.778947,-84.474752,"60","NB/EB"
"7581","903798","HIGHTOWER RD","954",33.781265,-84.47443,"60","NB/EB"
"7582","903799","CEDAR ST","N CLARENDON AVE",33.785465,-84.263092,"8","SB/WB"
"7583","903800","CEDAR ST","3RD AVE",33.785363,-84.260491,"8","SB/WB"
"7584","903801","CEDAR ST","REED ST",33.785353,-84.258392,"8","SB/WB"
"7585","903802","7TH AVE","CHAPEL ST",33.786497,-84.256282,"8","NB/EB"
"7586","903808","DELMAR LN NW","STRATFORD DR NW",33.75571,-84.488199,"865","SB/WB"
"7587","903809","DELMAR LN NW","DELMOOR DR NW",33.755937,-84.4895,"865","SB/WB"
"7588","903810","MARTIN L KING JR DR SW","HOWELL DR SW",33.758078,-84.503055,"73, 165","SB/WB, SB/WB"
"7589","903811","DELMAR LN NW","3345",33.756735,-84.497343,"865","SB/WB"
"7590","903818","N DRUID HILLS RD","LAWRENCEVILLE HWY",33.810252,-84.273232,"8, 75, 75, 123","SB/WB, SB/WB, NB/EB, SB/WB"
"7591","903820","N INDIAN CREEK DR","449",33.788344,-84.235485,"125","NB/EB"
"7592","903821","N INDIAN CREEK DR","MILLIGAN DR",33.790216,-84.236016,"125","NB/EB"
"7593","903822","N INDIAN CREEK DR","555",33.791656,-84.235731,"125","NB/EB"
"7594","903823","N INDIAN CREEK DR","INDIAN CREEK LN",33.793939,-84.236088,"125","NB/EB"
"7595","903824","N INDIAN CREEK DR","ROGERS ST",33.80513,-84.239273,"125","NB/EB"
"7596","903827","E PONCE DE LEON AVE","LAREDO DR",33.785188,-84.269236,"120","NB/EB"
"7597","903828","E PONCE DE LEON AVE","PATTERSON AVE",33.785742,-84.265918,"120","NB/EB"
"7598","903829","E PONCE DE LEON AVE","EXCHANGE AVE",33.790941,-84.264772,"120","NB/EB"
"7599","903831","W MOUNTAIN ST","5100",33.806924,-84.180548,"119","SB/WB"
"7600","903832","W MOUNTAIN ST","MEADOW ROCK DR",33.807035,-84.183257,"119","SB/WB"
"7601","903833","MEMORIAL DR","MOUNTAIN VIEW DR",33.806207,-84.187109,"119","SB/WB"
"7602","903835","N HAIRSTON RD","CHATFIELD DR",33.814911,-84.193487,"121","NB/EB"
"7603","903836","N HAIRSTON RD","STONEGATE IND BLVD",33.822517,-84.194763,"121","NB/EB"
"7604","903837","ROCKBRIDGE RD","EDDINGTON WAY",33.789747,-84.181506,"117","NB/EB"
"7605","903838","ROCKBRIDGE RD","SAN MARCOS WAY",33.789955,-84.179867,"117","NB/EB"
"7606","903839","MARTIN L KING JR DR SW","HOWELL DR SW",33.758042,-84.503261,"73, 165","NB/EB, NB/EB"
"7607","903840","MARTIN L KING JR DR SW","BROWNLEE RD SW",33.755451,-84.499831,"73, 165","NB/EB, NB/EB"
"7608","903842","DELMAR LN NW","BROWNLEE RD NW",33.756854,-84.49926,"865","SB/WB"
"7609","903847","FAIRBURN RD","762",33.776174,-84.500185,"850","SB/WB"
"7610","903848","BAKER RD NW","GARY RD NW",33.77021,-84.461187,"853","SB/WB"
"7611","903850","HAMILTON E HOLMES DR NW","HIGHTOWER CT",33.761741,-84.469524,"51, 60, 153, 850","NB/EB, NB/EB, NB/EB, NB/EB"
"7612","903851","BAKER RD NW","TWILLEY RD NW",33.77034,-84.458656,"853","SB/WB"
"7613","903852","HIGHTOWER RD NW","ELLIOTT ST NW",33.781879,-84.473928,"60","NB/EB"
"7614","903855","N CLARENDON AVE","CEDAR ST",33.785023,-84.263168,"8","NB/EB"
"7615","903856","GLENDALE RD","BROWNELL AVE",33.78672,-84.25519,"8","SB/WB"
"7616","903857","GLENDALE RD","BROWNELL AVE",33.786568,-84.254911,"8","NB/EB"
"7617","903861","MERCURY DR NW","SATURN DR NW",33.77691,-84.508927,"850","NB/EB"
"7618","903862","MERCURY DR NW","BOLFAIR DR NW",33.779533,-84.508683,"850","NB/EB"
"7619","903863","DONALD L HOLLOWELL PKY","HALL ST NW",33.776326,-84.465884,"50","SB/WB"
"7620","903864","DONALD L HOLLOWELL PKY","PEYTON AVE NW",33.775902,-84.467339,"50","SB/WB"
"7621","903865","DONALD L HOLLOWELL PKY","WOODS DR NW",33.775517,-84.469167,"50","SB/WB"
"7622","903866","DONALD L HOLLOWELL PKY","BELLVIEW AVE NW",33.775502,-84.471377,"50","SB/WB"
"7623","903867","HAMILTON E HOLMES DR NW","DONALD L HOLLOWELL PKY",33.775699,-84.473582,"153, 853","NB/EB, SB/WB"
"7624","903868","JAMES JACKSON PKY","HIGHTOWER RD",33.777623,-84.47414,"60, 153","NB/EB, NB/EB"
"7625","903869","HIGHTOWER RD NW","NORTHWEST DR NW",33.784435,-84.47349,"60","NB/EB"
"7626","903870","JOSEPH E BOONE BLVD","DIXIE HILLS CIR NW",33.763644,-84.449367,"51","NB/EB"
"7627","903873","LINKWOOD RD NW","HEDGEWOOD DR NW",33.75737,-84.482925,"856","NB/EB"
"7628","903874","COLLIER DR NW","LARCHMONT DR NW",33.763027,-84.485355,"850, 856","SB/WB, NB/EB"
"7629","903875","LINKWOOD RD NW","HEDGEWOOD DR NW",33.757401,-84.482581,"856","SB/WB"
"7630","903876","COLLIER DR NW","HAMILTON E HOLMES DR",33.763682,-84.470721,"850","NB/EB"
"7631","903880","N DRUID HILLS RD","MISTLETOE RD",33.810897,-84.275603,"8","SB/WB"
"7632","903881","N DRUID HILLS RD","OAK TREE RD",33.811238,-84.276843,"8","SB/WB"
"7633","903882","VALLEY BROOK RD","FANTASY LN",33.800761,-84.266342,"8","SB/WB"
"7634","903883","VALLEY BROOK RD","WESTBURY DR",33.798451,-84.265593,"8","SB/WB"
"7635","903884","VALLEY BROOK RD","CEDAR BROOK DR",33.796857,-84.263821,"8","SB/WB"
